日付,TIF,移動元,移動先,回答数
2024-07-07,福井,福井県年縞博物館,レインボーライン エリア,1
2024-07-07,福井,福井県立恐竜博物館,大本山 永平寺 エリア,2
2024-07-07,福井,福井県立恐竜博物館,越前大野城・城下町 エリア,1
2024-07-07,福井,福井駅,福井駅前 エリア,1
2024-07-07,福井,福井駅前 エリア,大本山永平寺,1
2024-07-07,福井,福井駅前 エリア,敦賀赤レンガ倉庫,1
2024-07-07,福井,福井駅前 エリア,越前大仏,1
2024-07-07,福井,福井駅前 エリア（宿泊施設）,越前大野城,1
2024-07-07,福井,紫式部公園 エリア,岡太神社・大瀧神社,1
2024-07-07,福井,若狭歴史博物館,御食国若狭おばま食文化館 エリア,1
2024-07-07,福井,越前そばの里 エリア,かずら橋,1
2024-07-07,福井,越前大仏,JR芦原温泉駅 エリア,1
2024-07-07,福井,越前大仏,あわら湯のまち エリア,1
2024-07-07,福井,越前大仏,丸岡城 エリア,1
2024-07-07,福井,越前大野城,スーベニアショップふらぷとる エリア,1
2024-07-07,福井,越前大野城,丸岡城 エリア,1
2024-07-07,福井,越前大野城,越前大野城・城下町 エリア,1
2024-07-07,福井,越前大野城・城下町 エリア,一乗谷朝倉氏遺跡,1
2024-07-07,福井,越前大野城・城下町 エリア,福井県立恐竜博物館,1
2024-07-07,福井,越前陶芸村,越前陶芸村 エリア,1
2024-07-07,福井,道の駅「シーサイド高浜」,道の駅「若狭おばま」 エリア,1
2024-07-07,福井,道の駅「三方五湖」  エリア,敦賀赤レンガ倉庫,1
2024-07-07,福井,道の駅「三方五湖」  エリア,越前大野城,1
2024-07-07,福井,道の駅「九頭竜・和泉ふれあい会館」,一乗谷朝倉氏遺跡 エリア,1
2024-07-07,福井,道の駅「南えちぜん山海里」,福井駅前 エリア,1
2024-07-07,福井,道の駅「南えちぜん山海里」,越前そばの里 エリア,1
2024-07-07,福井,道の駅「南えちぜん山海里」 エリア,福井駅,1
2024-07-07,福井,道の駅「恐竜渓谷かつやま」,はたや記念館 ゆめおーれ勝山 エリア,1
2024-07-07,福井,道の駅「若狭おばま」 エリア,若狭歴史博物館,1
2024-07-07,福井,道の駅「若狭おばま」 エリア,道の駅「若狭おばま」,1
2024-07-07,福井,道の駅「西山公園」,道の駅「越前」 エリア,1
2024-07-07,福井,道の駅「西山公園」 エリア,道の駅「越前」,1
2024-07-07,福井,道の駅「越前おおの荒島の郷」,越前大野城・城下町 エリア,1
2024-07-07,福井,道の駅「越前おおの荒島の郷」 エリア,福井県立恐竜博物館,1
2024-07-08,石川,ポイントバケーション加賀山中,金沢城,1
2024-07-08,石川,兼六園,ポイントバケーション加賀山中,1
2024-07-08,石川,白山ホワイトロード,法師旅館,1
2024-07-08,福井,JR敦賀駅前 エリア,熊川宿,1
2024-07-08,福井,あわら温泉「芦湯」,あわら湯のまち エリア,1
2024-07-08,福井,あわら湯のまち エリア,三国サンセットビーチ,2
2024-07-08,福井,あわら湯のまち エリア,東尋坊,1
2024-07-08,福井,フルーツライン エリア,ファーマーズマーケットきららの丘,1
2024-07-08,福井,ホテルうみんぴあ,うみんぴあ大飯 エリア,1
2024-07-08,福井,一乗谷朝倉氏遺跡,あわら湯のまち エリア,2
2024-07-08,福井,一乗谷朝倉氏遺跡,大本山 永平寺 エリア,1
2024-07-08,福井,一乗谷朝倉氏遺跡,福井駅前 エリア,1
2024-07-08,福井,丸岡城,かずら橋 エリア,1
2024-07-08,福井,丸岡城,道の駅「南えちぜん山海里」 エリア,1
2024-07-08,福井,九頭竜湖,平泉寺白山神社 エリア,1
2024-07-08,福井,今庄宿,JR敦賀駅前 エリア,1
2024-07-08,福井,大本山 永平寺 エリア,今庄宿,1
2024-07-08,福井,大本山 永平寺 エリア,東尋坊,1
2024-07-08,福井,大本山永平寺,あわら湯のまち エリア,1
2024-07-08,福井,大本山永平寺,三国湊 エリア,1
2024-07-08,福井,小浜町家ステイ,道の駅「若狭おばま」 エリア,1
2024-07-08,福井,岡太神社・大瀧神社,越前そばの里 エリア,1
2024-07-08,福井,平泉寺白山神社 エリア,福井県立恐竜博物館,1
2024-07-08,福井,敦賀赤レンガ倉庫,道の駅「パークイン丹生ヶ丘」 エリア,1
2024-07-08,福井,東尋坊,あわら湯のまち エリア,2
2024-07-08,福井,東尋坊 エリア,大本山永平寺,1
2024-07-08,福井,氣比神宮,金ヶ崎 エリア,1
2024-07-08,福井,福井県年縞博物館,道の駅「三方五湖」  エリア,1
2024-07-08,福井,福井駅前 エリア,今庄宿,1
2024-07-08,福井,若狭フィッシャーマンズワーフ,道の駅「若狭おばま」 エリア,1
2024-07-08,福井,若狭和田ビーチ,道の駅「シーサイド高浜」 エリア,1
2024-07-08,福井,西山動物園,越前そばの里 エリア,1
2024-07-08,福井,越前大野城,JR九頭竜湖駅 エリア,1
2024-07-08,福井,越前大野城,今庄宿 エリア,1
2024-07-08,福井,越前大野城,道の駅「禅の里」 エリア,1
2024-07-08,福井,道の駅「シーサイド高浜」,JR美浜駅 エリア,1
2024-07-08,福井,道の駅「シーサイド高浜」 エリア,道の駅「うみんぴあ大飯」,1
2024-07-08,福井,道の駅「南えちぜん山海里」 エリア,丸岡城,1
2024-07-08,福井,道の駅「南えちぜん山海里」 エリア,越前大仏,1
2024-07-08,福井,道の駅「若狭おばま」 エリア,道の駅「若狭熊川宿」,1
2024-07-08,福井,道の駅「西山公園」 エリア,道の駅「南えちぜん山海里」,1
2024-07-08,福井,道の駅「越前おおの荒島の郷」 エリア,福井駅,1
2024-07-09,石川,のと里山海道　西山パーキング,金沢駅,3
2024-07-09,石川,七尾市役場 市街地,のと里山海道　西山パーキング,3
2024-07-09,福井,JR敦賀駅前 エリア,越前大野城,1
2024-07-09,福井,あわら温泉屋台村「湯けむり横丁」,東尋坊 エリア,1
2024-07-09,福井,あわら湯のまち エリア,一乗谷朝倉氏遺跡,2
2024-07-09,福井,あわら湯のまち エリア,三國湊レトロ,1
2024-07-09,福井,あわら湯のまち エリア,丸岡城,1
2024-07-09,福井,ふれあいパーク三里浜(道の駅「みくに」),北潟湖 エリア,1
2024-07-09,福井,一乗谷朝倉氏遺跡,あわら湯のまち エリア,1
2024-07-09,福井,北潟湖 エリア,ふれあいパーク三里浜(道の駅「みくに」),1
2024-07-09,福井,大本山 永平寺 エリア,西山動物園,1
2024-07-09,福井,氣比神宮,道の駅「西山公園」 エリア,1
2024-07-09,福井,福井県立恐竜博物館,あわら湯のまち エリア,1
2024-07-09,福井,福井県立恐竜博物館,越前大仏 エリア,1
2024-07-09,福井,西山動物園,道の駅「南えちぜん山海里」 エリア,1
2024-07-09,福井,越前大仏,越前大野城・城下町 エリア,1
2024-07-09,福井,越前大仏 エリア,越前大野城,1
2024-07-09,福井,越前大野城,あわら湯のまち エリア,1
2024-07-09,福井,越前大野城,越前大野城・城下町 エリア,1
2024-07-09,福井,越前大野城・城下町 エリア,あわら温泉街,1
2024-07-09,福井,道の駅「西山公園」 エリア,福井県立恐竜博物館,1
2024-07-10,福井,あわら湯のまち エリア,小松空港（石川県）,1
2024-07-10,福井,一乗谷朝倉氏遺跡,東尋坊 エリア,1
2024-07-10,福井,京都,JR敦賀駅前 エリア,1
2024-07-10,福井,敦賀赤レンガ倉庫,金ヶ崎 エリア,1
2024-07-10,福井,明通寺,あわら湯のまち エリア,1
2024-07-10,福井,氣比神宮,明通寺 エリア,1
2024-07-10,福井,越前大野城,越前大野城・城下町 エリア,1
2024-07-10,福井,金ヶ崎 エリア,日本海さかな街,1
2024-07-11,福井,フルーツライン エリア,丸岡城,1
2024-07-11,福井,一乗谷朝倉氏遺跡,あわら湯のまち エリア,1
2024-07-11,福井,一乗谷朝倉氏遺跡,フルーツライン エリア,1
2024-07-11,福井,国分寺 (小浜市),明通寺 エリア,1
2024-07-11,福井,小浜 エリア（宿泊施設）,道の駅「若狭おばま」,1
2024-07-11,福井,小浜市 阿納 エリア,小浜町並み保存資料館,1
2024-07-11,福井,御食国若狭おばま食文化館 エリア,道の駅「シーサイド高浜」,1
2024-07-11,福井,敦賀駅,あわら湯のまち エリア,1
2024-07-11,福井,明通寺 エリア,神宮寺,1
2024-07-11,福井,気比の松原,道の駅「若狭おばま」 エリア,1
2024-07-11,福井,氣比神宮,北潟湖 エリア,1
2024-07-11,福井,若狭フィッシャーマンズワーフ,小浜 エリア（宿泊施設）,1
2024-07-11,福井,若狭フィッシャーマンズワーフ,小浜市 阿納 エリア,1
2024-07-11,福井,若狭三方縄文博物館,小浜市 阿納 エリア,1
2024-07-11,福井,越前大仏,道の駅みくに ふれあいパーク三里浜 エリア,1
2024-07-11,福井,越前大野城,福井駅前 エリア,1
2024-07-11,福井,越前大野城,道の駅「越前おおの荒島の郷」 エリア,1
2024-07-11,福井,越前大野城・城下町 エリア,道の駅「越前おおの荒島の郷」,1
2024-07-11,福井,越前海岸 北部 エリア,氣比神宮,1
2024-07-11,福井,道の駅「恐竜渓谷かつやま」 エリア,一乗谷朝倉氏遺跡,1
2024-07-11,福井,道の駅「河野」,道の駅「恐竜渓谷かつやま」 エリア,1
2024-07-11,福井,道の駅「若狭おばま」,御食国若狭おばま食文化館 エリア,1
2024-07-11,福井,道の駅「若狭おばま」 エリア,御食国若狭おばま食文化館,1
2024-07-11,福井,道の駅「越前おおの荒島の郷」 エリア,丸岡城,1
2024-07-12,福井,あわら湯のまち エリア,丸岡城,1
2024-07-12,福井,あわら湯のまち エリア,東尋坊,1
2024-07-12,福井,うみんぴあ大飯 エリア,道の駅「若狭おばま」,1
2024-07-12,福井,かずら橋 エリア,道の駅「南えちぜん山海里」,1
2024-07-12,福井,まちの市場 こってコテいけだ エリア,大本山永平寺,1
2024-07-12,福井,スーベニアショップふらぷとる エリア,越前大仏,1
2024-07-12,福井,一乗谷朝倉氏遺跡,あわら湯のまち エリア,1
2024-07-12,福井,丸岡城,福井駅前 エリア（宿泊施設）,1
2024-07-12,福井,六呂師高原 エリア,福井県立恐竜博物館,1
2024-07-12,福井,北陸新幹線 越前たけふ駅 エリア,大本山永平寺,1
2024-07-12,福井,大本山 永平寺 エリア,東尋坊,1
2024-07-12,福井,大本山 永平寺 エリア,福井県立恐竜博物館,1
2024-07-12,福井,大本山永平寺,東尋坊 エリア,2
2024-07-12,福井,大本山永平寺,福井駅前 エリア（宿泊施設）,1
2024-07-12,福井,平泉寺白山神社 エリア,一乗谷朝倉氏遺跡,1
2024-07-12,福井,敦賀赤レンガ倉庫,水晶浜 エリア,1
2024-07-12,福井,敦賀鉄道資料館（旧敦賀港駅舎 ）,金ヶ崎 エリア,1
2024-07-12,福井,明通寺,明通寺 エリア,1
2024-07-12,福井,明通寺 エリア,御食国若狭おばま食文化館,1
2024-07-12,福井,明通寺 エリア,道の駅「若狭おばま」,1
2024-07-12,福井,東尋坊,あわら湯のまち エリア,1
2024-07-12,福井,東尋坊 エリア,あわら温泉街,1
2024-07-12,福井,東尋坊 エリア,一乗谷朝倉氏遺跡,1
2024-07-12,福井,水島 エリア,氣比神宮,1
2024-07-12,福井,熊川宿 エリア,若狭フィッシャーマンズワーフ,1
2024-07-12,福井,福井県立恐竜博物館,スーベニアショップふらぷとる エリア,1
2024-07-12,福井,福井県立恐竜博物館,大本山 永平寺 エリア,1
2024-07-12,福井,福井県立恐竜博物館,道の駅「恐竜渓谷かつやま」 エリア,1
2024-07-12,福井,福井駅前 エリア,福井県立恐竜博物館,1
2024-07-12,福井,福井駅前 エリア（宿泊施設）,一乗谷朝倉氏遺跡,1
2024-07-12,福井,芝政ワールド,福井駅前 エリア,2
2024-07-12,福井,若狭フィッシャーマンズワーフ,道の駅「若狭おばま」 エリア,1
2024-07-12,福井,越前大仏,スーベニアショップふらぷとる エリア,1
2024-07-12,福井,越前大仏,平泉寺白山神社 エリア,1
2024-07-12,福井,越前大野城,六呂師高原 エリア,1
2024-07-12,福井,越前松島水族館,あわら湯のまち エリア,2
2024-07-12,福井,越前陶芸村,かずら橋 エリア,1
2024-07-12,福井,道の駅「さかい」（坂井地域交流センター「いねす」）,道の駅みくに ふれあいパーク三里浜 エリア,1
2024-07-12,福井,道の駅「三方五湖」,道の駅「三方五湖」  エリア,1
2024-07-12,福井,道の駅「三方五湖」  エリア,レインボーライン,1
2024-07-12,福井,道の駅「九頭竜・和泉ふれあい会館」,道の駅「越前おおの荒島の郷」 エリア,1
2024-07-12,福井,道の駅「恐竜渓谷かつやま」 エリア,越前大仏,1
2024-07-12,福井,道の駅「若狭おばま」,明通寺 エリア,1
2024-07-12,福井,道の駅「若狭熊川宿」,うみんぴあ大飯 エリア,1
2024-07-12,福井,道の駅「越前おおの荒島の郷」,道の駅「恐竜渓谷かつやま」 エリア,1
2024-07-12,福井,道の駅「越前おおの荒島の郷」 エリア,大本山永平寺,1
2024-07-12,福井,道の駅みくに ふれあいパーク三里浜 エリア,東尋坊,1
2024-07-12,福井,金ヶ崎 エリア,敦賀駅,1
2024-07-13,福井,JR美浜駅 エリア,エルガイアおおい,1
2024-07-13,福井,JR美浜駅 エリア,氣比神宮,1
2024-07-13,福井,あわら湯のまち エリア,大本山永平寺,1
2024-07-13,福井,あわら湯のまち エリア,東尋坊,1
2024-07-13,福井,あわら湯のまち エリア,福井県立恐竜博物館,1
2024-07-13,福井,うみんぴあ大飯 エリア,道の駅「若狭おばま」,1
2024-07-13,福井,かずら橋 エリア,一乗谷朝倉氏遺跡,1
2024-07-13,福井,はたや記念館 ゆめおーれ勝山,道の駅「越前おおの荒島の郷」 エリア,1
2024-07-13,福井,まちの市場 こってコテいけだ エリア,越前大野城,1
2024-07-13,福井,めがねミュージアム,北陸新幹線 越前たけふ駅 エリア,1
2024-07-13,福井,レインボーライン,JR美浜駅 エリア,1
2024-07-13,福井,レインボーライン エリア,氣比神宮,1
2024-07-13,福井,レインボーライン エリア,若狭歴史博物館,2
2024-07-13,福井,一乗谷朝倉氏遺跡,JR芦原温泉駅 エリア,1
2024-07-13,福井,一乗谷朝倉氏遺跡,大本山 永平寺 エリア,1
2024-07-13,福井,一乗谷朝倉氏遺跡,越前大野城・城下町 エリア,1
2024-07-13,福井,一乗谷朝倉氏遺跡,金ヶ崎 エリア,1
2024-07-13,福井,一乗谷朝倉氏遺跡 エリア,越前そばの里,1
2024-07-13,福井,丸岡城,まちの市場 こってコテいけだ エリア,1
2024-07-13,福井,丸岡城,道の駅「南えちぜん山海里」 エリア,1
2024-07-13,福井,六呂師高原,道の駅「恐竜渓谷かつやま」 エリア,1
2024-07-13,福井,大本山 永平寺 エリア,一乗谷朝倉氏遺跡,2
2024-07-13,福井,大本山永平寺,あわら湯のまち エリア,1
2024-07-13,福井,大本山永平寺,えちぜん鉄道 松岡駅 エリア,1
2024-07-13,福井,大本山永平寺,丸岡城 エリア,1
2024-07-13,福井,大本山永平寺,平泉寺白山神社 エリア,1
2024-07-13,福井,大本山永平寺,越前大野城・城下町 エリア,1
2024-07-13,福井,小浜市水産食品センター（若狭小浜お魚センター）,明通寺 エリア,1
2024-07-13,福井,平泉寺白山神社 エリア,あわら温泉街,1
2024-07-13,福井,御食国若狭おばま食文化館,レインボーライン エリア,1
2024-07-13,福井,御食国若狭おばま食文化館,道の駅「三方五湖」  エリア,1
2024-07-13,福井,御食国若狭おばま食文化館 エリア,熊川宿,1
2024-07-13,福井,敦賀駅,日本海さかな街 エリア,1
2024-07-13,福井,日本海さかな街,JR敦賀駅前 エリア,1
2024-07-13,福井,日本海さかな街,レインボーライン エリア,1
2024-07-13,福井,日本海さかな街 エリア,三方五湖,1
2024-07-13,福井,明通寺,明通寺 エリア,1
2024-07-13,福井,明通寺 エリア,レインボーライン,1
2024-07-13,福井,明通寺 エリア,神宮寺,1
2024-07-13,福井,明通寺 エリア,若狭瓜割名水公園 瓜割の滝,1
2024-07-13,福井,東尋坊,大本山 永平寺 エリア,2
2024-07-13,福井,東尋坊 エリア,福井駅,1
2024-07-13,福井,氣比神宮,日本海さかな街 エリア,1
2024-07-13,福井,水晶浜海水浴場,水晶浜 エリア,1
2024-07-13,福井,熊川宿,明通寺 エリア,1
2024-07-13,福井,白山平泉寺歴史探遊館 まほろば,一乗谷朝倉氏遺跡 エリア,1
2024-07-13,福井,福井県海浜自然センター,レインボーライン エリア,1
2024-07-13,福井,福井県立恐竜博物館,あわら湯のまち エリア,1
2024-07-13,福井,福井駅,道の駅「南えちぜん山海里」 エリア,1
2024-07-13,福井,紫式部公園 エリア,敦賀駅,1
2024-07-13,福井,舞鶴（京都府）,うみんぴあ大飯 エリア,1
2024-07-13,福井,芝政ワールド,あわら湯のまち エリア,1
2024-07-13,福井,花はす公園,越前そばの里 エリア,1
2024-07-13,福井,若狭三方縄文博物館,道の駅「三方五湖」  エリア,1
2024-07-13,福井,若狭瓜割名水公園 瓜割の滝,御食国若狭おばま食文化館 エリア,1
2024-07-13,福井,越前がにミュージアム,道の駅「越前」 エリア,1
2024-07-13,福井,越前そばの里,かずら橋 エリア,1
2024-07-13,福井,越前そばの里,日本海さかな街 エリア,1
2024-07-13,福井,越前大野城,湖上館パムコ（水月湖）エリア,1
2024-07-13,福井,越前大野城,越前大野城・城下町 エリア,1
2024-07-13,福井,越前大野城・城下町 エリア,丸岡城,1
2024-07-13,福井,越前松島水族館,福井駅前 エリア（宿泊施設）,1
2024-07-13,福井,道の駅「さかい」（坂井地域交流センター「いねす」）,道の駅みくに ふれあいパーク三里浜 エリア,1
2024-07-13,福井,道の駅「パークイン丹生ヶ丘」,道の駅「越前」 エリア,1
2024-07-13,福井,道の駅「三方五湖」,道の駅「三方五湖」  エリア,1
2024-07-13,福井,道の駅「三方五湖」  エリア,レインボーライン,1
2024-07-13,福井,道の駅「三方五湖」  エリア,五湖の駅,1
2024-07-13,福井,道の駅「三方五湖」  エリア,御食国若狭おばま食文化館,1
2024-07-13,福井,道の駅「南えちぜん山海里」,道の駅「パークイン丹生ヶ丘」 エリア,2
2024-07-13,福井,道の駅「南えちぜん山海里」,道の駅「越前」 エリア,1
2024-07-13,福井,道の駅「南えちぜん山海里」 エリア,越前大仏,1
2024-07-13,福井,道の駅「西山公園」,北陸新幹線 越前たけふ駅 エリア,1
2024-07-13,福井,道の駅「西山公園」,道の駅「南えちぜん山海里」 エリア,1
2024-07-13,福井,道の駅「越前」,かずら橋 エリア,1
2024-07-13,福井,道の駅「越前」,東尋坊 エリア,1
2024-07-13,福井,道の駅「越前」,道の駅「南えちぜん山海里」 エリア,1
2024-07-13,福井,道の駅「越前おおの荒島の郷」 エリア,六呂師高原,1
2024-07-13,福井,金ヶ崎 エリア,人道の港 敦賀ムゼウム,1
2024-07-14,石川,変なホテル　小松駅前,兼六園,1
2024-07-14,福井,JR美浜駅 エリア,越前がにミュージアム,1
2024-07-14,福井,あわら湯のまち エリア,一乗谷朝倉氏遺跡,2
2024-07-14,福井,あわら湯のまち エリア,吉崎御坊跡,1
2024-07-14,福井,あわら湯のまち エリア,大本山永平寺,1
2024-07-14,福井,あわら湯のまち エリア,芝政ワールド,1
2024-07-14,福井,あわら湯のまち エリア,金沢駅周辺（石川県）,1
2024-07-14,福井,うみんぴあ大飯 エリア,レインボーライン,1
2024-07-14,福井,うみんぴあ大飯 エリア,舞鶴（京都府）,1
2024-07-14,福井,かずら橋,かずら橋 エリア,1
2024-07-14,福井,かずら橋 エリア,大本山永平寺,1
2024-07-14,福井,かずら橋 エリア,道の駅「南えちぜん山海里」,1
2024-07-14,福井,はたや記念館 ゆめおーれ勝山 エリア,福井県立恐竜博物館,1
2024-07-14,福井,サンドーム福井,越前そばの里 エリア,1
2024-07-14,福井,スーベニアショップふらぷとる エリア,平泉寺白山神社,2
2024-07-14,福井,レインボーライン,道の駅「三方五湖」  エリア,1
2024-07-14,福井,一乗谷朝倉氏遺跡,あわら湯のまち エリア,1
2024-07-14,福井,一乗谷朝倉氏遺跡,越前そばの里 エリア,1
2024-07-14,福井,一乗谷朝倉氏遺跡 エリア,福井駅,1
2024-07-14,福井,三国湊 エリア,丸岡城,1
2024-07-14,福井,三国湊 エリア,越前大野城,1
2024-07-14,福井,三国湊 エリア,越前松島水族館,1
2024-07-14,福井,丸岡城,あわら湯のまち エリア,2
2024-07-14,福井,丸岡城,メガネストリート エリア,1
2024-07-14,福井,丸岡城,三国湊 エリア,1
2024-07-14,福井,丸岡城,丸岡城 エリア,1
2024-07-14,福井,丸岡城,越前大野城・城下町 エリア,1
2024-07-14,福井,丸岡城 エリア,北の庄城址・柴田公園,1
2024-07-14,福井,劔神社 エリア,越前陶芸村,1
2024-07-14,福井,劔神社 エリア,道の駅「越前」,1
2024-07-14,福井,名田庄 エリア,道の駅「名田庄」,1
2024-07-14,福井,大本山 永平寺 エリア,一乗谷朝倉氏遺跡,1
2024-07-14,福井,大本山 永平寺 エリア,大本山永平寺,1
2024-07-14,福井,大本山 永平寺 エリア,福井県立恐竜博物館,2
2024-07-14,福井,大本山永平寺,あわら湯のまち エリア,1
2024-07-14,福井,大本山永平寺,一乗谷朝倉氏遺跡 エリア,1
2024-07-14,福井,大本山永平寺,大本山 永平寺 エリア,2
2024-07-14,福井,大本山永平寺,福井駅前 エリア（宿泊施設）,1
2024-07-14,福井,小浜市水産食品センター（若狭小浜お魚センター）,若狭フィッシャーマンズワーフ エリア,1
2024-07-14,福井,御食国若狭おばま食文化館,道の駅「若狭おばま」 エリア,1
2024-07-14,福井,敦賀市立博物館 エリア,氣比神宮,1
2024-07-14,福井,敦賀赤レンガ倉庫,金ヶ崎 エリア,1
2024-07-14,福井,敦賀鉄道資料館（旧敦賀港駅舎 ）,金ヶ崎 エリア,1
2024-07-14,福井,明通寺,明通寺 エリア,1
2024-07-14,福井,明通寺 エリア,三方五湖,1
2024-07-14,福井,明通寺 エリア,国分寺 (小浜市),1
2024-07-14,福井,明通寺 エリア,氣比神宮,1
2024-07-14,福井,暦会館,名田庄 エリア,1
2024-07-14,福井,東尋坊,あわら湯のまち エリア,2
2024-07-14,福井,氣比神宮,敦賀市立博物館 エリア,1
2024-07-14,福井,氣比神宮,明通寺 エリア,1
2024-07-14,福井,水島,レインボーライン エリア,1
2024-07-14,福井,水晶浜海水浴場,越前そばの里 エリア,1
2024-07-14,福井,熊川宿,うみんぴあ大飯 エリア,1
2024-07-14,福井,白山平泉寺歴史探遊館 まほろば,平泉寺白山神社 エリア,1
2024-07-14,福井,神宮寺,明通寺 エリア,1
2024-07-14,福井,福井県立恐竜博物館,あわら湯のまち エリア,2
2024-07-14,福井,福井県立恐竜博物館,平泉寺白山神社 エリア,1
2024-07-14,福井,福井県立恐竜博物館,福井駅前 エリア（宿泊施設）,2
2024-07-14,福井,福井駅前 エリア（宿泊施設）,めがねミュージアム,1
2024-07-14,福井,芝政ワールド,あわら湯のまち エリア,1
2024-07-14,福井,若狭フィッシャーマンズワーフ エリア,熊川宿,1
2024-07-14,福井,若狭三方縄文博物館,JR美浜駅 エリア,1
2024-07-14,福井,若狭三方縄文博物館,道の駅「三方五湖」  エリア,1
2024-07-14,福井,越前がにミュージアム,越前そばの里 エリア,1
2024-07-14,福井,越前がにミュージアム,道の駅「越前」 エリア,1
2024-07-14,福井,越前そばの里 エリア,福井県立恐竜博物館,1
2024-07-14,福井,越前大仏,あわら湯のまち エリア,1
2024-07-14,福井,越前大野城,越前大野城・城下町 エリア,1
2024-07-14,福井,越前大野城・城下町 エリア,越前大野城,1
2024-07-14,福井,道の駅「シーサイド高浜」 エリア,舞鶴（京都府）,2
2024-07-14,福井,道の駅「三方五湖」,道の駅「若狭おばま」 エリア,1
2024-07-14,福井,道の駅「三方五湖」  エリア,福井県年縞博物館,1
2024-07-14,福井,道の駅「三方五湖」  エリア,道の駅「若狭おばま」,1
2024-07-14,福井,道の駅「南えちぜん山海里」 エリア,花はす公園,1
2024-07-14,福井,道の駅「若狭おばま」 エリア,小浜市水産食品センター（若狭小浜お魚センター）,1
2024-07-14,福井,道の駅「若狭熊川宿」,うみんぴあ大飯 エリア,1
2024-07-14,福井,道の駅「若狭熊川宿」,道の駅「シーサイド高浜」 エリア,2
2024-07-14,福井,道の駅「越前」 エリア,越前海岸,1
2024-07-14,福井,道の駅越前たけふ,かずら橋 エリア,1
2024-07-14,福井,野外恐竜博物館,スーベニアショップふらぷとる エリア,1
2024-07-14,福井,野外恐竜博物館,三国湊 エリア,1
2024-07-14,福井,金ヶ崎 エリア,北の庄城址・柴田公園,1
2024-07-14,福井,金ヶ崎 エリア,敦賀赤レンガ倉庫,1
2024-07-14,福井,金沢駅周辺（石川県）,かずら橋 エリア,1
2024-07-15,石川,兼六園,法師旅館,1
2024-07-15,石川,古総湯,たちばな四季亭,1
2024-07-15,福井,JR九頭竜湖駅 エリア,越前大野城,1
2024-07-15,福井,JR敦賀駅前 エリア,敦賀駅,1
2024-07-15,福井,JR芦原温泉駅 エリア,越前大野城,1
2024-07-15,福井,あわら湯のまち エリア,東尋坊,1
2024-07-15,福井,えちぜん鉄道 松岡駅 エリア,東尋坊,1
2024-07-15,福井,かずら橋 エリア,道の駅「西山公園」,1
2024-07-15,福井,まちの市場 こってコテいけだ,かずら橋 エリア,1
2024-07-15,福井,エルガイアおおい,道の駅「若狭おばま」 エリア,1
2024-07-15,福井,スーベニアショップふらぷとる エリア,白山平泉寺歴史探遊館 まほろば,1
2024-07-15,福井,ドライブインよしだ,湖上館パムコ（水月湖）エリア,1
2024-07-15,福井,レインボーライン,道の駅「三方五湖」  エリア,1
2024-07-15,福井,一乗谷朝倉氏遺跡,あわら湯のまち エリア,1
2024-07-15,福井,一乗谷朝倉氏遺跡,かずら橋 エリア,1
2024-07-15,福井,一乗谷朝倉氏遺跡,一乗谷朝倉氏遺跡 エリア,1
2024-07-15,福井,一乗谷朝倉氏遺跡,福井駅前 エリア,2
2024-07-15,福井,一乗谷朝倉氏遺跡,道の駅「パークイン丹生ヶ丘」 エリア,1
2024-07-15,福井,一乗谷朝倉氏遺跡,道の駅「若狭おばま」 エリア,1
2024-07-15,福井,三方五湖,熊川宿 エリア,1
2024-07-15,福井,吉崎御坊跡,フルーツライン エリア,1
2024-07-15,福井,名田庄 エリア,氣比神宮,1
2024-07-15,福井,名田庄 エリア,道の駅「シーサイド高浜」,1
2024-07-15,福井,大本山 永平寺 エリア,福井駅,1
2024-07-15,福井,大本山永平寺,JR芦原温泉駅 エリア,1
2024-07-15,福井,大本山永平寺,あわら湯のまち エリア,1
2024-07-15,福井,大本山永平寺,湖上館パムコ（水月湖）エリア,1
2024-07-15,福井,小浜市 阿納 エリア,福井県立恐竜博物館,1
2024-07-15,福井,山中温泉（石川県）,大本山 永平寺 エリア,1
2024-07-15,福井,年縞博物館,道の駅「三方五湖」  エリア,1
2024-07-15,福井,御食国若狭おばま食文化館,名田庄 エリア,1
2024-07-15,福井,御食国若狭おばま食文化館,小浜市 阿納 エリア,1
2024-07-15,福井,敦賀市立博物館 エリア,敦賀赤レンガ倉庫,1
2024-07-15,福井,敦賀赤レンガ倉庫,道の駅「シーサイド高浜」 エリア,1
2024-07-15,福井,敦賀赤レンガ倉庫,金ヶ崎 エリア,1
2024-07-15,福井,敦賀駅,金ヶ崎 エリア,1
2024-07-15,福井,明通寺,うみんぴあ大飯 エリア,1
2024-07-15,福井,明通寺,明通寺 エリア,1
2024-07-15,福井,明通寺,道の駅「三方五湖」  エリア,1
2024-07-15,福井,東尋坊,道の駅「南えちぜん山海里」 エリア,1
2024-07-15,福井,東尋坊 エリア,一乗谷朝倉氏遺跡,1
2024-07-15,福井,氣比神宮,JR敦賀駅前 エリア,1
2024-07-15,福井,氣比神宮,JR美浜駅 エリア,1
2024-07-15,福井,氣比神宮,敦賀市立博物館 エリア,1
2024-07-15,福井,氣比神宮,越前海岸 高佐米ノ旅館街 エリア,1
2024-07-15,福井,氣比神宮,金ヶ崎 エリア,1
