日付,TIF,移動元,移動先,回答数
2023-07-10,福井,大本山永平寺,あわら湯のまち エリア,2
2023-07-10,福井,大本山永平寺,越前そばの里 エリア,2
2023-07-10,福井,敦賀赤レンガ倉庫,金ヶ崎 エリア,1
2023-07-10,福井,東尋坊,JR敦賀駅前 エリア,1
2023-07-10,福井,東尋坊,あわら湯のまち エリア,1
2023-07-10,福井,東尋坊,フルーツライン エリア,1
2023-07-10,福井,東尋坊,丸岡城 エリア,1
2023-07-10,福井,東尋坊,北潟湖 エリア,1
2023-07-10,福井,東尋坊 エリア,あわら温泉街,1
2023-07-10,福井,東尋坊 エリア,三國湊レトロ,1
2023-07-10,福井,氣比神宮,JR敦賀駅前 エリア,1
2023-07-10,福井,氣比神宮,日本海さかな街 エリア,1
2023-07-10,福井,自宅,越前そばの里 エリア,1
2023-07-10,福井,芝政ワールド,あわら湯のまち エリア,1
2023-07-10,福井,越前がにミュージアム,越前そばの里 エリア,1
2023-07-10,福井,越前そばの里 エリア,御誕生寺,2
2023-07-10,福井,越前和紙の里,越前そばの里 エリア,1
2023-07-10,福井,越前大仏,平泉寺白山神社 エリア,1
2023-07-10,福井,越前大野城,スキージャム勝山 エリア,1
2023-07-10,福井,越前大野城・城下町 エリア,越前大野城,1
2023-07-10,福井,越前海岸,北陸新幹線 越前たけふ駅 エリア,1
2023-07-10,福井,道の駅「三方五湖」  エリア,若狭瓜割名水公園 瓜割の滝,1
2023-07-10,福井,道の駅「越前」,一乗谷朝倉氏遺跡 エリア,1
2023-07-10,福井,道の駅「越前」,紫式部公園 エリア,1
2023-07-10,福井,金ヶ崎 エリア,氣比神宮,2
2023-07-10,福井,金津創作の森,あわら湯のまち エリア,1
2023-07-11,福井,JR敦賀駅前 エリア,氣比神宮,1
2023-07-11,福井,あわら湯のまち エリア,ファーマーズマーケットきららの丘,1
2023-07-11,福井,あわら湯のまち エリア,三國湊レトロ,1
2023-07-11,福井,うみんぴあ大飯 エリア,道の駅「うみんぴあ大飯」,1
2023-07-11,福井,はたや記念館 ゆめおーれ勝山 エリア,越前大仏,1
2023-07-11,福井,タケフナイフビレッジ,北陸新幹線 越前たけふ駅 エリア,1
2023-07-11,福井,メガネストリート エリア,大本山永平寺,1
2023-07-11,福井,メガネストリート エリア,道の駅「さかい」（坂井地域交流センター「いねす」）,1
2023-07-11,福井,レインボーライン エリア,道の駅「三方五湖」,1
2023-07-11,福井,一乗谷朝倉氏遺跡,越前陶芸村 エリア,1
2023-07-11,福井,三国サンセットビーチ,三国湊 エリア,2
2023-07-11,福井,三国湊 エリア,あわら温泉「芦湯」,1
2023-07-11,福井,三国湊 エリア,丸岡城,1
2023-07-11,福井,三國湊レトロ,大本山 永平寺 エリア,1
2023-07-11,福井,三方五湖,レインボーライン エリア,1
2023-07-11,福井,丸岡城,あわら湯のまち エリア,1
2023-07-11,福井,丸岡城,三国湊 エリア,1
2023-07-11,福井,丸岡城,丸岡城 エリア,1
2023-07-11,福井,丸岡城,北陸新幹線 越前たけふ駅 エリア,1
2023-07-11,福井,丸岡城 エリア,ゆりの里公園ユリーム春江,1
2023-07-11,福井,北陸新幹線 越前たけふ駅 エリア,一乗谷朝倉氏遺跡,1
2023-07-11,福井,北陸新幹線 越前たけふ駅 エリア,敦賀赤レンガ倉庫,1
2023-07-11,福井,北陸新幹線 越前たけふ駅 エリア,越前そばの里,1
2023-07-11,福井,北陸新幹線 越前たけふ駅 エリア,越前和紙の里,1
2023-07-11,福井,大本山 永平寺 エリア,白山平泉寺歴史探遊館 まほろば,1
2023-07-11,福井,大本山 永平寺 エリア,越前大仏,2
2023-07-11,福井,大本山永平寺,越前大仏 エリア,1
2023-07-11,福井,岡太神社・大瀧神社,あわら湯のまち エリア,1
2023-07-11,福井,岡太神社・大瀧神社,三国湊 エリア,1
2023-07-11,福井,御誕生寺,北陸新幹線 越前たけふ駅 エリア,1
2023-07-11,福井,日本海さかな街 エリア,敦賀赤レンガ倉庫,1
2023-07-11,福井,東尋坊,一乗谷朝倉氏遺跡 エリア,1
2023-07-11,福井,東尋坊,北陸新幹線 越前たけふ駅 エリア,1
2023-07-11,福井,東尋坊,大本山 永平寺 エリア,1
2023-07-11,福井,東尋坊,越前大仏 エリア,1
2023-07-11,福井,水島,日本海さかな街 エリア,1
2023-07-11,福井,熊川宿,道の駅「三方五湖」  エリア,1
2023-07-11,福井,福井駅前 エリア,福井県立恐竜博物館,1
2023-07-11,福井,芝政ワールド,越前松島水族館 エリア,1
2023-07-11,福井,西山動物園,メガネストリート エリア,1
2023-07-11,福井,越前そばの里,道の駅「西山公園」 エリア,1
2023-07-11,福井,越前そばの里 エリア,西山動物園,1
2023-07-11,福井,越前和紙の里,道の駅「西山公園」 エリア,1
2023-07-11,福井,越前大仏 エリア,一乗谷朝倉氏遺跡,1
2023-07-11,福井,越前大野城,大本山 永平寺 エリア,1
2023-07-11,福井,越前打刃物会館,道の駅「西山公園」 エリア,1
2023-07-11,福井,越前海岸 くりや旅館街 エリア,東尋坊,1
2023-07-11,福井,道の駅「三方五湖」  エリア,今庄宿,1
2023-07-11,福井,道の駅「西山公園」,あわら湯のまち エリア,1
2023-07-11,福井,道の駅「西山公園」 エリア,めがねミュージアム,1
2023-07-11,福井,道の駅「西山公園」 エリア,道の駅「南えちぜん山海里」,1
2023-07-11,福井,養浩館庭園,福井駅前 エリア,1
2023-07-12,福井,JR敦賀駅前 エリア,一乗谷朝倉氏遺跡,1
2023-07-12,福井,「ちひろの生まれた家」記念館,武生駅 エリア,1
2023-07-12,福井,あわら温泉街,あわら湯のまち エリア,1
2023-07-12,福井,あわら温泉街,道の駅「南えちぜん山海里」 エリア,1
2023-07-12,福井,あわら湯のまち エリア,敦賀赤レンガ倉庫,1
2023-07-12,福井,あわら湯のまち エリア,氣比神宮,1
2023-07-12,福井,うみんぴあ大飯 エリア,エルガイアおおい,1
2023-07-12,福井,レインボーライン,うみんぴあ大飯 エリア,1
2023-07-12,福井,レインボーライン,湖上館パムコ（水月湖）エリア,1
2023-07-12,福井,レインボーライン エリア,日本海さかな街,1
2023-07-12,福井,一乗谷朝倉氏遺跡,あわら湯のまち エリア,1
2023-07-12,福井,丸岡城,丸岡城 エリア,1
2023-07-12,福井,丸岡城,大本山 永平寺 エリア,1
2023-07-12,福井,丸岡城 エリア,三國湊レトロ,1
2023-07-12,福井,吉崎御坊跡,越前そばの里 エリア,1
2023-07-12,福井,大本山 永平寺 エリア,一乗谷朝倉氏遺跡,1
2023-07-12,福井,大本山永平寺,道の駅みくに ふれあいパーク三里浜 エリア,1
2023-07-12,福井,小浜市水産食品センター（若狭小浜お魚センター）,道の駅「若狭おばま」 エリア,1
2023-07-12,福井,岡太神社・大瀧神社,レインボーライン エリア,1
2023-07-12,福井,日本海さかな街 エリア,三方五湖,1
2023-07-12,福井,日本海さかな街 エリア,越前がにミュージアム,1
2023-07-12,福井,武生駅 エリア,越前大野城,1
2023-07-12,福井,氣比神宮,JR敦賀駅前 エリア,1
2023-07-12,福井,氣比神宮,日本海さかな街 エリア,1
2023-07-12,福井,水晶浜 エリア,レインボーライン,1
2023-07-12,福井,湖上館パムコ（水月湖）エリア,レインボーライン,1
2023-07-12,福井,自宅,越前そばの里 エリア,1
2023-07-12,福井,花はす公園,道の駅「南えちぜん山海里」 エリア,2
2023-07-12,福井,道の駅「南えちぜん山海里」,あわら湯のまち エリア,1
2023-07-12,福井,道の駅「若狭おばま」 エリア,若狭たかはま エルどらんど,1
2023-07-12,福井,道の駅「越前」,越前そばの里 エリア,1
2023-07-13,福井,JR美浜駅 エリア,丸岡城,1
2023-07-13,福井,JR美浜駅 エリア,気比の松原,1
2023-07-13,福井,あわら湯のまち エリア,大本山永平寺,1
2023-07-13,福井,あわら湯のまち エリア,日本海さかな街,1
2023-07-13,福井,レインボーライン,レインボーライン エリア,1
2023-07-13,福井,レインボーライン,道の駅「三方五湖」  エリア,1
2023-07-13,福井,一乗谷朝倉氏遺跡,ふくい鮮いちば エリア,1
2023-07-13,福井,一乗谷朝倉氏遺跡,福井駅前 エリア,1
2023-07-13,福井,一乗谷朝倉氏遺跡,越前そばの里 エリア,2
2023-07-13,福井,一乗谷朝倉氏遺跡,越前大野城・城下町 エリア,1
2023-07-13,福井,一乗谷朝倉氏遺跡,道の駅「南えちぜん山海里」 エリア,1
2023-07-13,福井,丸岡城,あわら湯のまち エリア,1
2023-07-13,福井,丸岡城,はたや記念館 ゆめおーれ勝山 エリア,1
2023-07-13,福井,人道の港 敦賀ムゼウム,あわら湯のまち エリア,1
2023-07-13,福井,北の庄城址・柴田公園,北ノ庄 エリア,1
2023-07-13,福井,大本山永平寺,越前海岸 くりや旅館街 エリア,1
2023-07-13,福井,敦賀赤レンガ倉庫,金ヶ崎 エリア,1
2023-07-13,福井,氣比神宮,熊川宿 エリア,1
2023-07-13,福井,水島,JR美浜駅 エリア,1
2023-07-13,福井,福井駅前 エリア,丸岡城,1
2023-07-13,福井,若狭フィッシャーマンズワーフ エリア,レインボーライン,1
2023-07-13,福井,越前そばの里 エリア,岡太神社・大瀧神社,1
2023-07-13,福井,越前そばの里 エリア,東尋坊,1
2023-07-13,福井,越前大野城,越前そばの里 エリア,1
2023-07-13,福井,越前大野城・城下町 エリア,越前大野城,1
2023-07-13,福井,道の駅「三方五湖」  エリア,あわら温泉街,1
2023-07-13,福井,道の駅「若狭熊川宿」,うみんぴあ大飯 エリア,1
2023-07-14,福井,JR九頭竜湖駅 エリア,一乗谷朝倉氏遺跡,1
2023-07-14,福井,JR九頭竜湖駅 エリア,大本山永平寺,1
2023-07-14,福井,JR敦賀駅前 エリア,気比の松原,1
2023-07-14,福井,JR敦賀駅前 エリア,花はす公園,1
2023-07-14,福井,あわら湯のまち エリア,東尋坊,3
2023-07-14,福井,あわら湯のまち エリア,越前松島水族館,2
2023-07-14,福井,うみんぴあ大飯 エリア,小浜市水産食品センター（若狭小浜お魚センター）,1
2023-07-14,福井,スーベニアショップ ラプトル エリア,越前大野城,1
2023-07-14,福井,ファーマーズマーケットきららの丘,フルーツライン エリア,1
2023-07-14,福井,レインボーライン,レインボーライン エリア,1
2023-07-14,福井,レインボーライン,若狭海遊バザール 千鳥苑 エリア,1
2023-07-14,福井,一乗谷朝倉氏遺跡,あわら湯のまち エリア,1
2023-07-14,福井,一乗谷朝倉氏遺跡,越前そばの里 エリア,2
2023-07-14,福井,一乗谷朝倉氏遺跡,越前海岸 北部 エリア,1
2023-07-14,福井,一乗谷朝倉氏遺跡,道の駅「南えちぜん山海里」 エリア,1
2023-07-14,福井,一乗谷朝倉氏遺跡,道の駅「恐竜渓谷かつやま」 エリア,2
2023-07-14,福井,一乗谷朝倉氏遺跡 エリア,うるしの里,1
2023-07-14,福井,一乗谷朝倉氏遺跡 エリア,東尋坊,1
2023-07-14,福井,三国湊 エリア,東尋坊,1
2023-07-14,福井,三方五湖,越前そばの里 エリア,1
2023-07-14,福井,中山寺,若狭高浜 エリア,1
2023-07-14,福井,丸岡城,スーベニアショップ ラプトル エリア,1
2023-07-14,福井,劔神社,東尋坊 エリア,1
2023-07-14,福井,劔神社,道の駅「パークイン丹生ヶ丘」 エリア,1
2023-07-14,福井,劔神社 エリア,東尋坊,1
2023-07-14,福井,北潟湖 エリア,丸岡城,1
2023-07-14,福井,北陸新幹線 越前たけふ駅 エリア,一乗谷朝倉氏遺跡,1
2023-07-14,福井,吉崎御坊跡,北潟湖 エリア,2
2023-07-14,福井,大本山永平寺,あわら湯のまち エリア,1
2023-07-14,福井,御誕生寺,北陸新幹線 越前たけふ駅 エリア,1
2023-07-14,福井,敦賀赤レンガ倉庫,JR九頭竜湖駅 エリア,1
2023-07-14,福井,明通寺 エリア,道の駅「若狭おばま」,1
2023-07-14,福井,東尋坊,あわら湯のまち エリア,1
2023-07-14,福井,東尋坊,越前そばの里 エリア,1
2023-07-14,福井,東尋坊 エリア,丸岡城,1
2023-07-14,福井,氣比神宮,JR敦賀駅前 エリア,1
2023-07-14,福井,氣比神宮,道の駅「南えちぜん山海里」 エリア,1
2023-07-14,福井,白山平泉寺歴史探遊館 まほろば,平泉寺白山神社 エリア,1
2023-07-14,福井,福井県立恐竜博物館,あわら湯のまち エリア,4
2023-07-14,福井,福井県立恐竜博物館,スーベニアショップ ラプトル エリア,1
2023-07-14,福井,福井県立恐竜博物館,越前大野城・城下町 エリア,1
2023-07-14,福井,福井県立恐竜博物館,道の駅「パークイン丹生ヶ丘」 エリア,1
2023-07-14,福井,福井県立恐竜博物館,道の駅「南えちぜん山海里」 エリア,1
2023-07-14,福井,福井県立恐竜博物館,道の駅「恐竜渓谷かつやま」 エリア,1
2023-07-14,福井,花はす公園,道の駅「南えちぜん山海里」 エリア,1
2023-07-14,福井,若狭フィッシャーマンズワーフ,小浜 エリア（宿泊施設）,1
2023-07-14,福井,若狭フィッシャーマンズワーフ,道の駅「若狭おばま」 エリア,1
2023-07-14,福井,越前がにミュージアム,道の駅「越前」 エリア,1
2023-07-14,福井,越前そばの里,一乗谷朝倉氏遺跡 エリア,1
2023-07-14,福井,越前そばの里 エリア,越前松島水族館,1
2023-07-14,福井,越前そばの里 エリア,道の駅「さかい」（坂井地域交流センター「いねす」）,1
2023-07-14,福井,越前大野城,あわら湯のまち エリア,1
2023-07-14,福井,越前大野城,道の駅「越前おおの荒島の郷」 エリア,1
2023-07-14,福井,越前海岸 北部 エリア,越前大仏,1
2023-07-14,福井,道の駅「うみんぴあ大飯」,明通寺 エリア,1
2023-07-14,福井,道の駅「うみんぴあ大飯」,若狭フィッシャーマンズワーフ エリア,1
2023-07-14,福井,道の駅「シーサイド高浜」,うみんぴあ大飯 エリア,1
2023-07-14,福井,道の駅「シーサイド高浜」 エリア,道の駅「うみんぴあ大飯」,1
2023-07-14,福井,道の駅「パークイン丹生ヶ丘」 エリア,東尋坊,1
2023-07-14,福井,道の駅「一乗谷あさくら水の駅」,一乗谷朝倉氏遺跡 エリア,1
2023-07-14,福井,道の駅「南えちぜん山海里」 エリア,一乗谷朝倉氏遺跡,1
2023-07-14,福井,道の駅「南えちぜん山海里」 エリア,花はす公園,1
2023-07-14,福井,道の駅「恐竜渓谷かつやま」 エリア,福井県立恐竜博物館,1
2023-07-14,福井,道の駅「越前おおの荒島の郷」 エリア,あわら温泉街,1
2023-07-14,福井,野外恐竜博物館,三国湊 エリア,1
2023-07-15,福井,JR九頭竜湖駅 エリア,福井県立恐竜博物館,1
2023-07-15,福井,JR敦賀駅前 エリア,レインボーライン,1
2023-07-15,福井,JR敦賀駅前 エリア,氣比神宮,1
2023-07-15,福井,あわら温泉街,フルーツライン エリア,1
2023-07-15,福井,あわら温泉街,東尋坊 エリア,1
2023-07-15,福井,あわら湯のまち エリア,あわら温泉屋台村「湯けむり横丁」,1
2023-07-15,福井,あわら湯のまち エリア,大本山永平寺,1
2023-07-15,福井,あわら湯のまち エリア,福井県立恐竜博物館,1
2023-07-15,福井,あわら湯のまち エリア,芝政ワールド,1
2023-07-15,福井,あわら湯のまち エリア,養浩館庭園,1
2023-07-15,福井,はたや記念館 ゆめおーれ勝山 エリア,越前大仏,1
2023-07-15,福井,ふれあいパーク三里浜(道の駅「みくに」),北潟湖 エリア,1
2023-07-15,福井,ふれあいパーク三里浜(道の駅「みくに」),道の駅みくに ふれあいパーク三里浜 エリア,1
2023-07-15,福井,スーベニアショップ ラプトル エリア,福井駅,1
2023-07-15,福井,スーベニアショップ ラプトル エリア,越前大野城,1
2023-07-15,福井,フルーツライン エリア,福井県立恐竜博物館,1
2023-07-15,福井,レインボーライン エリア,一乗谷朝倉氏遺跡,1
2023-07-15,福井,レインボーライン エリア,大本山永平寺,1
2023-07-15,福井,レインボーライン エリア,道の駅「三方五湖」,2
2023-07-15,福井,一乗谷朝倉氏遺跡,あわら湯のまち エリア,2
2023-07-15,福井,一乗谷朝倉氏遺跡,平泉寺白山神社 エリア,1
2023-07-15,福井,一乗谷朝倉氏遺跡,東尋坊 エリア,1
2023-07-15,福井,一乗谷朝倉氏遺跡,紫式部公園 エリア,1
2023-07-15,福井,一乗谷朝倉氏遺跡,越前そばの里 エリア,1
2023-07-15,福井,一乗谷朝倉氏遺跡,越前大野城・城下町 エリア,5
2023-07-15,福井,一乗谷朝倉氏遺跡,金ヶ崎 エリア,1
2023-07-15,福井,一乗谷朝倉氏遺跡 エリア,丸岡城,1
2023-07-15,福井,一乗谷朝倉氏遺跡 エリア,北の庄城址・柴田公園,1
2023-07-15,福井,一乗谷朝倉氏遺跡 エリア,福井県立恐竜博物館,1
2023-07-15,福井,一乗谷朝倉氏遺跡 エリア,越前大野城,3
2023-07-15,福井,三国サンセットビーチ,越前そばの里 エリア,1
2023-07-15,福井,丸岡城,あわら湯のまち エリア,2
2023-07-15,福井,丸岡城,一乗谷朝倉氏遺跡 エリア,1
2023-07-15,福井,丸岡城,三国湊 エリア,1
2023-07-15,福井,丸岡城,丸岡城 エリア,1
2023-07-15,福井,丸岡城,大本山 永平寺 エリア,1
2023-07-15,福井,丸岡城,福井駅前 エリア,1
2023-07-15,福井,丸岡城,若狭フィッシャーマンズワーフ エリア,1
2023-07-15,福井,丸岡城,道の駅「南えちぜん山海里」 エリア,2
2023-07-15,福井,丸岡城 エリア,一乗谷朝倉氏遺跡,1
2023-07-15,福井,丸岡城 エリア,一筆啓上 日本一短い手紙の館,1
2023-07-15,福井,丸岡城 エリア,道の駅「南えちぜん山海里」,1
2023-07-15,福井,九頭竜湖,福井駅前 エリア,1
2023-07-15,福井,北の庄城址・柴田公園,北ノ庄 エリア,3
2023-07-15,福井,北ノ庄 エリア,福井駅,1
2023-07-15,福井,北陸新幹線 越前たけふ駅 エリア,一乗谷朝倉氏遺跡,1
2023-07-15,福井,北陸新幹線 越前たけふ駅 エリア,越前打刃物会館,1
2023-07-15,福井,北陸新幹線 越前たけふ駅 エリア,道の駅「河野」,1
2023-07-15,福井,吉崎御坊跡,丸岡城 エリア,1
2023-07-15,福井,吉崎御坊跡,道の駅みくに ふれあいパーク三里浜 エリア,1
2023-07-15,福井,大本山 永平寺 エリア,一乗谷朝倉氏遺跡,2
2023-07-15,福井,大本山 永平寺 エリア,福井県立恐竜博物館,1
2023-07-15,福井,大本山永平寺,一乗谷朝倉氏遺跡 エリア,3
2023-07-15,福井,大本山永平寺,明通寺 エリア,1
2023-07-15,福井,大本山永平寺,福井駅前 エリア,1
2023-07-15,福井,小浜 エリア（宿泊施設）,丸岡城,1
2023-07-15,福井,小浜 エリア（宿泊施設）,人魚の浜海水浴場,1
2023-07-15,福井,小浜 エリア（宿泊施設）,御食国若狭おばま食文化館,1
2023-07-15,福井,小浜市水産食品センター（若狭小浜お魚センター）,道の駅「三方五湖」  エリア,1
2023-07-15,福井,岡太神社・大瀧神社,一乗谷朝倉氏遺跡 エリア,1
2023-07-15,福井,岡太神社・大瀧神社,越前そばの里 エリア,1
2023-07-15,福井,平泉寺白山神社,はたや記念館 ゆめおーれ勝山 エリア,1
2023-07-15,福井,平泉寺白山神社 エリア,福井県立恐竜博物館,1
2023-07-15,福井,平泉寺白山神社 エリア,越前大仏,1
2023-07-15,福井,御誕生寺,越前そばの里 エリア,1
2023-07-15,福井,敦賀赤レンガ倉庫,金ヶ崎 エリア,2
2023-07-15,福井,敦賀鉄道資料館（旧敦賀港駅舎 ）,JR敦賀駅前 エリア,1
2023-07-15,福井,敦賀鉄道資料館（旧敦賀港駅舎 ）,金ヶ崎 エリア,1
2023-07-15,福井,東尋坊,あわら湯のまち エリア,1
2023-07-15,福井,東尋坊,丸岡城 エリア,1
2023-07-15,福井,東尋坊 エリア,三國湊レトロ,1
2023-07-15,福井,東尋坊 エリア,大本山永平寺,1
2023-07-15,福井,氣比神宮,金ヶ崎 エリア,2
2023-07-15,福井,白山平泉寺歴史探遊館 まほろば,平泉寺白山神社 エリア,1
2023-07-15,福井,福井城,一乗谷朝倉氏遺跡 エリア,1
2023-07-15,福井,福井県立恐竜博物館,スーベニアショップ ラプトル エリア,2
2023-07-15,福井,福井県立恐竜博物館,越前松島水族館 エリア,1
2023-07-15,福井,福井県立恐竜博物館,道の駅「恐竜渓谷かつやま」 エリア,2
2023-07-15,福井,福井駅前 エリア,岡太神社・大瀧神社,1
2023-07-15,福井,福井駅前 エリア,東尋坊,1
2023-07-15,福井,福井駅前 エリア,養浩館庭園,1
2023-07-15,福井,福井駅前 エリア（宿泊施設）,岡太神社・大瀧神社,2
2023-07-15,福井,紫式部公園 エリア,今庄宿,1
2023-07-15,福井,紫式部公園 エリア,御誕生寺,1
2023-07-15,福井,花はす公園,紫式部公園 エリア,1
2023-07-15,福井,花はす公園,越前そばの里 エリア,2
2023-07-15,福井,花はす公園,道の駅「南えちぜん山海里」 エリア,1
2023-07-15,福井,若狭フィッシャーマンズワーフ,レインボーライン エリア,2
2023-07-15,福井,若狭フィッシャーマンズワーフ,道の駅「三方五湖」  エリア,1
2023-07-15,福井,若狭フィッシャーマンズワーフ エリア,レインボーライン,1
2023-07-15,福井,若狭フィッシャーマンズワーフ エリア,三方五湖,1
2023-07-15,福井,若狭和田ビーチ,道の駅「シーサイド高浜」 エリア,1
2023-07-15,福井,赤礁崎オートキャンプ場,道の駅「シーサイド高浜」 エリア,1
2023-07-15,福井,越前そばの里,あわら湯のまち エリア,1
2023-07-15,福井,越前そばの里 エリア,かずら橋,2
2023-07-15,福井,越前そばの里 エリア,一乗谷朝倉氏遺跡,1
2023-07-15,福井,越前そばの里 エリア,吉崎御坊跡,1
2023-07-15,福井,越前そばの里 エリア,日本海さかな街,1
2023-07-15,福井,越前そばの里 エリア,越前和紙の里,1
2023-07-15,福井,越前そばの里 エリア,越前大野城,1
2023-07-15,福井,越前そばの里 エリア,越前松島水族館,1
2023-07-15,福井,越前そばの里 エリア,道の駅「越前」,1
2023-07-15,福井,越前和紙の里,越前そばの里 エリア,1
2023-07-15,福井,越前和紙の里 エリア,大本山永平寺,1
2023-07-15,福井,越前大野城,一乗谷朝倉氏遺跡 エリア,1
2023-07-15,福井,越前大野城,大本山 永平寺 エリア,1
2023-07-15,福井,越前大野城,東尋坊 エリア,1
2023-07-15,福井,越前大野城,紫式部公園 エリア,1
2023-07-15,福井,越前大野城・城下町 エリア,丸岡城,1
2023-07-15,福井,越前大野城・城下町 エリア,越前大野城,1
2023-07-15,福井,越前大野城・城下町 エリア,養浩館庭園,1
2023-07-15,福井,越前松島水族館,あわら湯のまち エリア,1
2023-07-15,福井,越前松島水族館,福井駅前 エリア,1
2023-07-15,福井,越前海岸,越前海岸 高佐米ノ旅館街 エリア,1
2023-07-15,福井,道の駅「シーサイド高浜」 エリア,UMIKARA,1
2023-07-15,福井,道の駅「シーサイド高浜」 エリア,道の駅「うみんぴあ大飯」,1
2023-07-15,福井,道の駅「三方五湖」  エリア,小浜市水産食品センター（若狭小浜お魚センター）,1
2023-07-15,福井,道の駅「九頭竜・和泉ふれあい会館」,福井駅前 エリア（宿泊施設）,1
2023-07-15,福井,道の駅「南えちぜん山海里」,道の駅「西山公園」 エリア,1
2023-07-15,福井,道の駅「南えちぜん山海里」 エリア,今庄宿,1
2023-07-15,福井,道の駅「南えちぜん山海里」 エリア,花はす公園,1
2023-07-15,福井,道の駅「南えちぜん山海里」 エリア,越前大野城,1
2023-07-15,福井,道の駅「恐竜渓谷かつやま」,道の駅「越前おおの荒島の郷」 エリア,1
2023-07-15,福井,道の駅「恐竜渓谷かつやま」 エリア,越前大野城,1
2023-07-15,福井,道の駅「恐竜渓谷かつやま」 エリア,野外恐竜博物館,1
2023-07-15,福井,道の駅「禅の里」,スーベニアショップ ラプトル エリア,1
2023-07-15,福井,道の駅「若狭おばま」,御食国若狭おばま食文化館 エリア,1
2023-07-15,福井,道の駅「若狭熊川宿」,小浜 エリア（宿泊施設）,1
2023-07-15,福井,道の駅「西山公園」 エリア,めがねミュージアム,1
2023-07-15,福井,道の駅「越前おおの荒島の郷」,JR九頭竜湖駅 エリア,1
2023-07-15,福井,金ヶ崎 エリア,「ちひろの生まれた家」記念館,1
2023-07-15,福井,金ヶ崎 エリア,人道の港 敦賀ムゼウム,1
2023-07-15,福井,金ヶ崎 エリア,敦賀赤レンガ倉庫,2
2023-07-15,福井,金ヶ崎 エリア,氣比神宮,1
2023-07-16,福井,JR九頭竜湖駅 エリア,福井県立恐竜博物館,1
2023-07-16,福井,JR美浜駅 エリア,道の駅「若狭おばま」,1
2023-07-16,福井,「ちひろの生まれた家」記念館,北陸新幹線 越前たけふ駅 エリア,1
2023-07-16,福井,あわら湯のまち エリア,ファーマーズマーケットきららの丘,1
2023-07-16,福井,あわら湯のまち エリア,気比の松原,1
2023-07-16,福井,あわら湯のまち エリア,瀧谷寺,1
2023-07-16,福井,あわら湯のまち エリア,越前松島水族館,1
2023-07-16,福井,うみんぴあ大飯 エリア,エルガイアおおい,1
2023-07-16,福井,うみんぴあ大飯 エリア,三方五湖,1
2023-07-16,福井,かずら橋 エリア,東尋坊,1
2023-07-16,福井,めがねミュージアム,うるしの里 エリア,2
2023-07-16,福井,スーベニアショップ ラプトル エリア,九頭竜湖,1
2023-07-16,福井,スーベニアショップ ラプトル エリア,福井県立恐竜博物館,1
2023-07-16,福井,スーベニアショップ ラプトル エリア,福井駅,1
2023-07-16,福井,スーベニアショップ ラプトル エリア,越前大仏,1
2023-07-16,福井,ファーマーズマーケットきららの丘,フルーツライン エリア,1
2023-07-16,福井,ホテルうみんぴあ,うみんぴあ大飯 エリア,1
2023-07-16,福井,メガネストリート エリア,福井駅,1
2023-07-16,福井,レインボーライン,明通寺 エリア,1
2023-07-16,福井,レインボーライン,若狭和田 エリア,1
2023-07-16,福井,レインボーライン,道の駅「三方五湖」  エリア,2
2023-07-16,福井,レインボーライン エリア,日本海さかな街,1
2023-07-16,福井,レインボーライン エリア,熊川宿,1
2023-07-16,福井,一乗谷朝倉氏遺跡,あわら湯のまち エリア,1
2023-07-16,福井,一乗谷朝倉氏遺跡,一乗谷朝倉氏遺跡 エリア,1
2023-07-16,福井,一乗谷朝倉氏遺跡,大本山 永平寺 エリア,1
2023-07-16,福井,一乗谷朝倉氏遺跡,東尋坊 エリア,1
2023-07-16,福井,一乗谷朝倉氏遺跡,越前そばの里 エリア,1
2023-07-16,福井,一乗谷朝倉氏遺跡,道の駅「越前」 エリア,1
2023-07-16,福井,一乗谷朝倉氏遺跡,道の駅「越前おおの荒島の郷」 エリア,1
2023-07-16,福井,一乗谷朝倉氏遺跡 エリア,大本山永平寺,1
2023-07-16,福井,一乗谷朝倉氏遺跡 エリア,福井県立恐竜博物館,1
2023-07-16,福井,一乗谷朝倉氏遺跡 エリア,福井駅,1
2023-07-16,福井,三国湊 エリア,越前松島水族館,1
2023-07-16,福井,三方五湖,JR美浜駅 エリア,1
2023-07-16,福井,三方五湖,熊川宿 エリア,1
2023-07-16,福井,丸岡城,大本山 永平寺 エリア,1
2023-07-16,福井,丸岡城 エリア,丸岡城,1
2023-07-16,福井,北前船主の館 右近家,日本海さかな街 エリア,1
2023-07-16,福井,名勝 養浩館庭園 エリア,福井駅,1
2023-07-16,福井,名田庄 エリア,道の駅「若狭おばま」,1
2023-07-16,福井,大本山 永平寺 エリア,一乗谷朝倉氏遺跡,3
2023-07-16,福井,大本山 永平寺 エリア,北の庄城址・柴田公園,1
2023-07-16,福井,大本山永平寺,JR九頭竜湖駅 エリア,1
2023-07-16,福井,大本山永平寺,あわら湯のまち エリア,1
2023-07-16,福井,大本山永平寺,かずら橋 エリア,1
2023-07-16,福井,大本山永平寺,一乗谷朝倉氏遺跡 エリア,1
2023-07-16,福井,大本山永平寺,丸岡城 エリア,1
2023-07-16,福井,大本山永平寺,名勝 養浩館庭園 エリア,1
2023-07-16,福井,大本山永平寺,福井駅前 エリア,1
